customer_id,age,gender,country,signup_date,last_login_days,total_orders,avg_order_value,support_tickets,payment_issues,loyalty_points,email_open_rate,sms_click_rate,promotion_usage,last_purchase_date,days_since_last_purchase,churn
7362,52,F,Perú,2022-11-14 08:22:20,76,4,14.13,0,0,1002,0.233,0.281,0.621,2025-05-18 08:22:20,184,0
7363,54,M,Guatemala,2023-02-15 06:57:07,14,2,58.08,1,0,4108,0.332,0.034,0.21,2027-05-04 06:57:07,0,0
7364,59,M,Colombia,2023-09-02 03:38:55,40,6,18.64,1,0,582,0.108,0.163,0.495,2024-09-02 03:38:55,442,0
7365,30,M,Colombia,2021-06-21 00:05:50,23,7,83.87,0,0,4589,0.143,0.189,0.437,2026-03-15 00:05:50,0,0
7366,53,F,Perú,2020-12-25 05:08:54,8,4,44.51,0,0,3544,0.178,0.085,0.07,2021-09-11 05:08:54,1529,0
7367,30,F,Chile,2019-09-23 18:25:11,2,7,32.14,1,0,3522,0.268,0.332,0.55,2020-05-26 18:25:11,2002,0
7368,29,M,Colombia,2019-12-17 10:03:13,8,3,42.81,1,0,4079,0.304,0.625,0.099,2023-12-12 10:03:13,707,0
7369,54,M,Guatemala,2022-06-24 07:34:38,27,4,47.48,1,1,4159,0.443,0.156,0.432,2024-04-15 07:34:38,582,0
7370,27,F,México,2023-07-24 14:48:41,1,6,28.95,0,0,2071,0.214,0.154,0.298,2024-05-30 14:48:41,537,1
7371,26,F,Guatemala,2019-10-14 18:57:12,54,6,5.0,0,0,4877,0.152,0.444,0.156,2023-01-28 18:57:12,1025,0
7372,69,F,Perú,2022-09-17 01:34:48,105,4,58.3,0,0,840,0.064,0.221,0.252,2026-04-01 01:34:48,0,0
7373,24,M,Chile,2019-04-21 10:51:33,2,5,65.97,0,0,1916,0.087,0.198,0.159,2022-01-23 10:51:33,1395,0
7374,19,F,Chile,2019-03-12 01:07:51,8,7,77.78,0,0,2060,0.111,0.11,0.599,2022-01-02 01:07:51,1416,0
7375,40,F,Colombia,2023-02-02 11:27:14,33,6,100.16,0,0,2530,0.161,0.197,0.318,2027-07-25 11:27:14,0,0
7376,56,F,Colombia,2020-07-27 03:52:26,49,4,79.52,0,0,4892,0.232,0.143,0.694,2023-05-11 03:52:26,922,0
7377,57,M,Guatemala,2021-12-08 16:05:01,12,2,64.23,0,0,821,0.301,0.097,0.119,2025-03-08 16:05:01,255,0
7378,56,F,México,2019-02-19 05:40:31,21,6,84.72,0,0,1057,0.052,0.063,0.386,2022-07-01 05:40:31,1236,1
7379,38,M,Guatemala,2019-03-21 22:25:01,66,3,38.27,0,1,4456,0.551,0.058,0.731,2021-02-27 22:25:01,1724,0
7380,40,F,Chile,2021-07-20 22:51:48,14,5,15.35,0,0,1162,0.054,0.101,0.233,2026-01-06 22:51:48,0,0
7381,46,F,Guatemala,2021-06-26 03:38:08,2,5,62.04,1,0,4292,0.504,0.283,0.397,2026-04-09 03:38:08,0,0
7382,31,M,Chile,2022-12-04 19:29:20,158,6,16.2,0,1,310,0.057,0.126,0.647,2024-11-06 19:29:20,377,0
7383,43,F,Colombia,2023-02-24 22:44:39,5,3,46.4,1,0,3297,0.308,0.18,0.752,2024-06-05 22:44:39,530,0
7384,68,M,México,2020-05-20 15:59:48,1,13,41.18,1,0,3808,0.368,0.06,0.646,2023-09-14 15:59:48,796,0
7385,22,F,Guatemala,2021-03-17 04:02:35,15,6,53.67,1,0,857,0.103,0.328,0.397,2022-02-01 04:02:35,1386,0
7386,48,M,México,2022-07-09 09:02:33,3,4,54.92,0,0,676,0.248,0.167,0.259,2024-03-07 09:02:33,621,0
7387,42,F,México,2019-09-29 07:55:16,115,4,53.13,0,0,4660,0.611,0.025,0.121,2020-03-26 07:55:16,2063,0
7388,48,M,Chile,2021-01-27 05:55:27,14,4,28.1,0,1,3252,0.219,0.314,0.373,2025-03-07 05:55:27,256,0
7389,67,M,Guatemala,2020-11-26 15:00:12,52,6,25.38,0,0,881,0.229,0.006,0.377,2022-09-14 15:00:12,1161,0
7390,37,F,Chile,2019-05-28 05:09:46,5,3,42.18,0,0,1150,0.378,0.171,0.248,2022-04-13 05:09:46,1315,0
7391,61,M,Chile,2022-02-05 05:19:07,4,5,55.91,0,0,3441,0.345,0.387,0.203,2025-08-17 05:19:07,93,0
7392,34,F,Guatemala,2019-12-13 07:39:25,31,8,55.08,0,1,4429,0.127,0.01,0.558,2020-10-24 07:39:25,1851,1
7393,62,M,Chile,2019-11-08 22:54:43,72,4,15.44,0,0,609,0.176,0.208,0.46,2022-05-11 22:54:43,1286,1
7394,19,F,Colombia,2023-10-26 10:36:48,3,7,50.51,0,0,1992,0.572,0.062,0.633,2024-08-02 10:36:48,473,0
7395,42,F,Chile,2021-05-22 06:13:58,26,10,38.7,0,0,4584,0.152,0.294,0.519,2025-07-29 06:13:58,112,0
7396,30,F,Guatemala,2021-11-24 19:14:29,2,4,48.05,1,0,2681,0.331,0.374,0.28,2023-09-29 19:14:29,781,0
7397,56,F,Guatemala,2023-09-11 09:24:19,50,4,64.3,0,0,3746,0.528,0.135,0.683,2028-02-12 09:24:19,0,0
7398,45,M,Guatemala,2022-07-29 23:21:19,72,4,57.19,0,0,4062,0.181,0.258,0.324,2024-03-22 23:21:19,605,1
7399,59,F,México,2021-05-09 22:30:34,29,2,46.32,2,0,2254,0.143,0.433,0.173,2024-07-21 22:30:34,484,0
7400,23,F,Chile,2021-03-18 21:10:23,34,10,44.37,0,0,3136,0.064,0.448,0.249,2024-09-25 21:10:23,418,0
7401,20,F,Chile,2021-03-16 18:48:15,1,5,5.0,0,0,2650,0.137,0.146,0.253,2025-12-03 18:48:15,0,0
7402,52,F,Perú,2020-09-21 04:06:44,2,6,59.63,1,0,3002,0.497,0.261,0.715,2022-08-18 04:06:44,1188,0
7403,35,F,Guatemala,2019-07-26 12:14:48,5,7,52.67,0,0,1729,0.242,0.228,0.677,2020-03-13 12:14:48,2076,0
7404,28,M,Guatemala,2021-03-21 04:40:02,9,3,17.87,1,0,2139,0.471,0.369,0.033,2024-01-12 04:40:02,676,0
7405,37,F,Colombia,2019-02-11 04:00:56,42,4,66.26,1,0,3190,0.322,0.393,0.452,2020-06-30 04:00:56,1967,0
7406,22,M,México,2020-04-02 03:40:20,17,7,50.57,0,0,867,0.251,0.118,0.442,2024-09-04 03:40:20,440,0
7407,36,M,México,2020-02-18 10:44:48,2,8,57.77,0,0,3952,0.071,0.423,0.161,2022-12-07 10:44:48,1077,0
7408,39,F,Colombia,2019-12-13 03:52:47,57,2,87.72,0,0,4716,0.308,0.083,0.615,2020-06-07 03:52:47,1990,0
7409,36,F,Guatemala,2020-04-14 03:33:34,152,4,67.31,0,0,2096,0.399,0.193,0.365,2020-11-02 03:33:34,1842,1
7410,64,M,Colombia,2019-05-12 18:42:20,18,4,61.81,0,0,1154,0.303,0.011,0.21,2019-08-24 18:42:20,2278,0
7411,33,M,México,2023-12-04 08:01:42,21,2,30.81,0,0,3893,0.311,0.086,0.495,2025-01-21 08:01:42,301,0
7412,41,M,Colombia,2023-12-22 02:16:55,2,4,41.06,0,1,3723,0.299,0.017,0.184,2027-05-21 02:16:55,0,0
7413,58,F,Chile,2022-07-31 21:33:10,14,8,37.22,1,0,1841,0.463,0.241,0.684,2024-10-10 21:33:10,403,0
7414,21,M,Guatemala,2020-11-06 09:39:06,13,5,62.89,0,0,1290,0.287,0.13,0.806,2022-01-02 09:39:06,1416,0
7415,32,M,Perú,2019-10-22 16:29:35,101,7,70.17,0,0,685,0.137,0.352,0.386,2021-12-16 16:29:35,1433,0
7416,42,F,Colombia,2020-01-12 14:41:35,32,6,41.6,0,0,3009,0.162,0.042,0.304,2022-09-11 14:41:35,1164,0
7417,61,M,Perú,2019-05-20 04:21:52,45,9,34.13,0,0,2209,0.239,0.105,0.485,2023-10-09 04:21:52,771,1
7418,52,F,Guatemala,2020-12-26 17:49:47,4,6,56.35,0,0,3419,0.617,0.141,0.872,2024-09-28 17:49:47,416,0
7419,31,M,Colombia,2019-06-24 17:46:23,16,8,34.4,0,0,1209,0.222,0.13,0.169,2022-09-04 17:46:23,1171,0
7420,66,F,México,2021-07-23 21:39:41,6,3,38.38,1,0,3798,0.547,0.401,0.369,2023-09-30 21:39:41,779,0
7421,36,M,Chile,2023-02-22 13:38:09,59,4,81.08,1,0,2785,0.251,0.252,0.665,2024-12-25 13:38:09,328,0
7422,55,F,Colombia,2023-07-26 21:24:33,4,6,21.33,1,0,4603,0.293,0.076,0.178,2024-11-11 21:24:33,371,0
7423,53,F,México,2022-05-26 12:42:34,17,9,48.94,0,0,4829,0.402,0.345,0.153,2025-03-23 12:42:34,240,0
7424,24,M,Perú,2023-12-17 13:55:00,1,3,91.49,3,0,3312,0.253,0.209,0.155,2028-10-10 13:55:00,0,0
7425,47,F,México,2023-07-18 06:31:27,30,3,5.0,1,0,4957,0.265,0.435,0.196,2026-01-16 06:31:27,0,0
7426,36,M,Guatemala,2023-05-01 14:08:56,19,6,38.42,1,0,1924,0.5,0.033,0.446,2023-07-16 14:08:56,856,0
7427,66,F,Colombia,2020-12-12 14:21:42,20,4,55.93,1,0,1048,0.205,0.056,0.75,2024-02-13 14:21:42,644,1
7428,42,F,Colombia,2020-10-27 20:10:05,3,8,97.03,0,1,1448,0.031,0.305,0.549,2021-11-01 20:10:05,1478,0
7429,33,F,México,2022-10-23 13:28:36,21,3,21.47,0,0,2584,0.111,0.394,0.42,2026-01-02 13:28:36,0,0
7430,64,F,México,2023-01-20 22:59:16,24,3,44.01,1,0,2930,0.376,0.087,0.176,2026-12-26 22:59:16,0,0
7431,57,F,Perú,2021-09-16 00:08:39,98,4,32.16,0,0,771,0.339,0.43,0.804,2024-08-03 00:08:39,472,1
7432,68,F,Chile,2021-06-29 04:43:52,1,6,97.42,0,0,2262,0.273,0.271,0.554,2023-12-10 04:43:52,709,0
7433,25,F,Guatemala,2020-04-12 13:56:47,76,5,42.6,1,1,3757,0.098,0.201,0.668,2024-07-07 13:56:47,499,0
7434,35,M,Guatemala,2021-03-30 00:17:17,19,5,31.36,0,0,4829,0.366,0.084,0.468,2021-08-15 00:17:17,1556,0
7435,45,M,Perú,2023-11-28 22:51:56,7,4,49.32,2,0,2210,0.335,0.304,0.365,2024-03-13 22:51:56,614,0
7436,33,F,Chile,2023-02-25 21:45:53,32,13,64.75,0,0,3522,0.37,0.133,0.381,2027-03-16 21:45:53,0,0
7437,69,F,Perú,2019-06-25 21:53:07,21,4,88.15,3,0,2477,0.208,0.151,0.779,2024-04-26 21:53:07,570,0
7438,36,F,México,2019-03-04 11:20:17,7,2,23.87,0,0,2614,0.059,0.076,0.405,2024-01-08 11:20:17,680,1
7439,59,M,Chile,2019-01-10 22:37:02,29,7,75.21,0,0,4414,0.151,0.07,0.264,2020-11-19 22:37:02,1824,0
7440,34,F,Chile,2023-01-20 12:09:42,19,7,58.08,0,0,1016,0.138,0.253,0.291,2025-06-21 12:09:42,150,0
7441,62,M,México,2022-10-11 11:45:16,35,2,65.49,0,0,4477,0.337,0.277,0.26,2026-08-27 11:45:16,0,0
7442,30,F,Colombia,2022-06-05 12:38:57,35,5,18.87,0,0,1270,0.209,0.35,0.229,2025-11-16 12:38:57,2,0
7443,24,F,Colombia,2021-04-28 03:26:56,19,9,31.75,0,0,3217,0.172,0.211,0.383,2021-05-23 03:26:56,1640,0
7444,44,F,México,2020-03-16 04:31:55,14,2,28.8,1,0,3832,0.408,0.07,0.6,2023-04-24 04:31:55,939,0
7445,27,F,Chile,2020-02-10 11:33:06,1,6,34.13,0,0,3857,0.341,0.077,0.329,2021-01-05 11:33:06,1778,0
7446,51,F,Chile,2019-03-05 03:01:39,20,1,71.95,0,0,3355,0.324,0.343,0.552,2021-06-04 03:01:39,1628,0
7447,53,M,Perú,2022-03-27 22:14:42,8,2,62.43,1,0,2694,0.239,0.22,0.636,2024-05-04 22:14:42,562,0
7448,42,F,Chile,2019-06-02 20:42:39,1,6,36.66,1,0,2723,0.479,0.095,0.256,2019-11-28 20:42:39,2182,0
7449,23,M,México,2021-08-24 03:53:35,12,2,5.0,1,0,3891,0.25,0.034,0.431,2023-03-29 03:53:35,965,0
7450,41,M,México,2023-06-02 17:39:56,2,10,39.39,0,0,3747,0.332,0.14,0.17,2026-03-03 17:39:56,0,0
7451,35,F,Chile,2019-08-23 23:46:45,26,3,25.39,0,0,1385,0.051,0.078,0.147,2021-10-07 23:46:45,1502,1
7452,40,F,México,2022-06-13 18:29:48,21,3,88.81,2,0,1428,0.16,0.069,0.186,2023-07-01 18:29:48,871,0
7453,23,F,Guatemala,2023-12-22 09:23:42,47,3,28.36,1,0,4341,0.389,0.217,0.37,2026-06-10 09:23:42,0,0
7454,46,M,Colombia,2023-03-09 07:20:42,9,1,66.98,0,1,2881,0.36,0.058,0.541,2024-01-26 07:20:42,662,0
7455,42,M,Guatemala,2023-05-18 08:32:29,13,4,75.65,1,0,1320,0.361,0.211,0.264,2027-05-26 08:32:29,0,0
7456,34,M,Colombia,2019-08-19 16:53:44,35,6,54.65,0,0,2868,0.083,0.031,0.709,2024-04-24 16:53:44,573,0
7457,63,F,México,2022-11-08 05:57:13,148,4,31.11,0,0,3079,0.527,0.124,0.689,2025-06-23 05:57:13,148,0
7458,41,M,México,2022-02-24 22:29:12,70,7,35.22,1,0,1511,0.184,0.054,0.704,2025-06-21 22:29:12,149,0
7459,28,M,Perú,2023-01-31 19:54:34,22,7,85.21,0,0,2974,0.243,0.28,0.51,2024-10-07 19:54:34,407,0
7460,43,M,Chile,2023-07-25 03:25:24,33,4,69.84,0,0,698,0.181,0.542,0.679,2023-11-28 03:25:24,721,0
7461,68,F,Chile,2021-05-20 18:27:38,22,3,105.08,1,0,596,0.324,0.337,0.568,2022-09-27 18:27:38,1148,0
7462,51,M,Colombia,2019-12-15 05:19:33,17,6,24.79,1,0,2393,0.248,0.307,0.686,2023-02-28 05:19:33,994,0
7463,45,M,Chile,2022-01-18 11:59:32,27,3,62.83,1,0,4463,0.522,0.174,0.41,2024-11-28 11:59:32,355,0
7464,20,F,Chile,2021-11-19 14:15:33,14,6,64.75,0,0,2824,0.062,0.033,0.496,2022-03-23 14:15:33,1336,0
7465,28,F,Colombia,2023-01-07 19:26:16,9,5,51.6,0,0,1970,0.112,0.073,0.467,2025-09-21 19:26:16,58,0
7466,55,F,Perú,2019-09-05 13:49:20,36,3,66.86,0,0,702,0.349,0.056,0.699,2023-06-16 13:49:20,886,0
7467,31,M,Guatemala,2021-09-30 12:12:16,61,5,62.02,0,0,3113,0.564,0.328,0.636,2026-03-11 12:12:16,0,0
7468,68,M,Perú,2021-09-01 11:58:05,10,3,62.75,1,0,2150,0.467,0.144,0.2,2025-09-21 11:58:05,58,0
7469,43,M,México,2022-11-25 18:57:44,36,5,34.98,0,0,4642,0.383,0.298,0.408,2025-06-22 18:57:44,149,0
7470,65,F,Colombia,2023-05-16 07:21:26,17,2,21.73,1,0,1346,0.197,0.422,0.416,2028-03-21 07:21:26,0,0
7471,38,M,Guatemala,2022-03-17 11:54:57,10,4,5.0,1,0,803,0.204,0.393,0.421,2025-03-02 11:54:57,261,0
7472,56,F,Colombia,2022-09-10 01:08:30,29,9,22.79,0,1,4792,0.273,0.052,0.407,2024-01-01 01:08:30,687,1
7473,47,F,Colombia,2019-07-08 08:59:47,84,4,106.3,0,0,3311,0.303,0.018,0.119,2019-10-08 08:59:47,2233,0
7474,25,M,Perú,2020-12-19 18:21:49,13,5,37.16,1,0,1327,0.574,0.274,0.105,2024-07-15 18:21:49,491,1
7475,68,M,Perú,2019-06-07 09:38:45,42,5,85.05,1,0,1717,0.222,0.292,0.393,2019-06-08 09:38:45,2355,0
7476,37,M,Perú,2021-01-02 19:15:28,11,2,48.25,1,0,771,0.109,0.036,0.708,2025-01-29 19:15:28,293,0
7477,65,F,México,2023-12-14 00:05:26,48,7,40.7,0,0,2170,0.516,0.018,0.376,2027-10-06 00:05:26,0,0
7478,49,F,Perú,2023-11-24 02:16:22,42,2,76.34,0,0,3593,0.259,0.039,0.486,2028-04-27 02:16:22,0,0
7479,39,M,México,2020-09-18 03:50:46,43,7,48.13,2,0,3792,0.197,0.135,0.926,2022-02-24 03:50:46,1363,0
7480,24,F,Perú,2023-09-22 17:05:50,182,4,43.48,0,0,2321,0.304,0.076,0.858,2025-09-14 17:05:50,65,0
7481,26,M,Guatemala,2019-08-16 21:33:43,4,6,50.37,1,0,4797,0.23,0.005,0.39,2021-02-16 21:33:43,1735,0
7482,62,M,Colombia,2019-10-31 14:41:56,14,4,37.62,0,0,2966,0.338,0.405,0.477,2024-03-07 14:41:56,621,0
7483,18,M,Perú,2022-12-23 15:45:05,29,4,84.48,0,0,189,0.229,0.074,0.435,2023-03-16 15:45:05,978,0
7484,46,F,Perú,2020-03-11 12:50:28,26,4,34.34,2,1,4534,0.408,0.132,0.755,2024-10-04 12:50:28,410,0
7485,25,F,Colombia,2020-10-23 15:42:03,45,2,63.52,0,0,2937,0.532,0.463,0.15,2023-07-15 15:42:03,857,1
7486,21,M,Chile,2021-07-20 09:26:01,1,5,90.18,0,0,2211,0.555,0.117,0.245,2024-08-23 09:26:01,452,0
7487,52,M,Guatemala,2023-01-27 04:02:00,36,4,64.13,0,0,2841,0.342,0.209,0.188,2024-03-15 04:02:00,613,0
7488,20,F,Chile,2022-06-02 03:32:00,40,6,57.16,0,0,4108,0.244,0.038,0.375,2026-01-31 03:32:00,0,0
7489,62,M,Colombia,2022-07-26 00:12:33,1,7,29.46,1,0,133,0.524,0.031,0.212,2022-09-21 00:12:33,1154,0
7490,57,F,Guatemala,2019-03-27 00:55:11,23,2,36.15,0,1,504,0.37,0.225,0.225,2022-05-14 00:55:11,1284,0
7491,24,M,Guatemala,2019-05-01 08:44:57,8,5,74.61,0,0,3100,0.174,0.066,0.148,2022-04-14 08:44:57,1314,0
7492,44,F,Guatemala,2022-03-11 03:28:07,48,3,10.47,0,0,3811,0.333,0.44,0.366,2026-07-09 03:28:07,0,0
7493,18,M,Chile,2019-01-23 02:17:32,1,0,101.23,0,0,2855,0.058,0.113,0.539,2022-05-15 02:17:32,1283,1
7494,44,F,Guatemala,2023-11-16 19:12:20,4,6,44.81,0,0,4972,0.305,0.107,0.654,2024-09-29 19:12:20,415,0
7495,33,M,México,2023-06-06 05:20:59,3,4,100.14,0,0,2707,0.162,0.254,0.709,2026-11-21 05:20:59,0,0
7496,55,F,México,2023-11-03 09:31:36,2,2,31.98,1,0,3899,0.417,0.081,0.33,2026-01-05 09:31:36,0,0
7497,24,F,Colombia,2022-01-02 14:12:37,27,5,46.62,0,0,1423,0.304,0.122,0.274,2022-01-21 14:12:37,1397,1
7498,61,F,Chile,2020-10-15 13:01:00,60,6,28.91,1,0,1747,0.345,0.43,0.081,2020-11-12 13:01:00,1832,0
7499,40,F,Colombia,2020-05-23 07:30:47,21,4,16.31,0,0,3903,0.027,0.046,0.538,2025-02-17 07:30:47,274,1
7500,58,M,Colombia,2023-05-23 06:25:15,7,5,73.51,0,0,786,0.176,0.057,0.327,2027-07-15 06:25:15,0,0
7501,28,F,México,2020-04-29 08:18:24,12,5,48.13,0,0,956,0.398,0.251,0.297,2024-09-11 08:18:24,433,0
7502,59,F,México,2019-04-08 21:22:16,13,5,87.2,0,0,3735,0.25,0.022,0.211,2021-07-27 21:22:16,1574,0
7503,50,M,Perú,2019-10-29 03:47:04,18,2,60.52,0,0,1375,0.191,0.455,0.112,2020-01-21 03:47:04,2128,0
7504,67,F,México,2022-05-09 23:01:06,16,9,23.08,1,0,4135,0.728,0.257,0.216,2022-06-11 23:01:06,1255,1
7505,53,M,México,2023-06-03 14:23:44,33,5,47.62,1,0,2060,0.128,0.142,0.342,2023-11-07 14:23:44,742,0
7506,54,F,Chile,2019-12-29 19:05:27,12,5,24.19,0,0,2573,0.232,0.096,0.189,2021-12-22 19:05:27,1427,0
7507,58,F,México,2021-07-31 19:46:47,32,3,59.95,0,0,3590,0.286,0.351,0.271,2023-08-11 19:46:47,830,0
7508,34,F,Chile,2019-08-11 09:58:35,23,5,29.43,0,0,4088,0.179,0.306,0.748,2020-02-09 09:58:35,2109,1
7509,52,F,México,2020-05-06 16:05:28,1,6,42.55,0,1,4415,0.507,0.207,0.712,2023-09-27 16:05:28,783,0
7510,65,F,Chile,2023-08-04 09:41:19,75,8,51.58,1,0,2101,0.414,0.345,0.157,2024-12-22 09:41:19,331,0
7511,22,F,Guatemala,2022-08-01 05:46:45,5,4,20.81,0,0,1145,0.147,0.256,0.791,2023-01-17 05:46:45,1036,0
7512,65,M,México,2020-01-31 14:16:31,18,4,43.1,1,0,3338,0.528,0.22,0.295,2024-06-16 14:16:31,520,0
7513,49,M,México,2019-10-24 16:55:52,88,3,84.81,0,0,1892,0.326,0.05,0.706,2023-12-08 16:55:52,711,0
7514,20,F,Chile,2020-04-14 17:21:13,8,9,63.81,0,0,2280,0.305,0.322,0.354,2020-04-25 17:21:13,2033,0
7515,69,F,Perú,2019-06-16 00:29:28,0,6,77.33,0,0,1124,0.618,0.011,0.215,2019-06-29 00:29:28,2334,0
7516,64,M,México,2020-03-20 14:58:35,20,7,20.18,0,0,3449,0.254,0.157,0.161,2021-04-01 14:58:35,1692,0
7517,52,M,Chile,2019-08-21 22:57:32,7,1,41.72,0,1,1944,0.187,0.189,0.35,2020-02-06 22:57:32,2111,0
7518,69,F,Colombia,2019-11-18 22:32:42,26,4,28.45,0,0,3462,0.268,0.375,0.374,2021-08-25 22:32:42,1545,1
7519,31,F,Perú,2019-05-04 22:52:04,50,12,62.8,1,0,4260,0.245,0.063,0.071,2019-10-10 22:52:04,2230,0
7520,65,F,Chile,2019-08-17 14:12:53,21,4,8.83,0,0,1009,0.119,0.128,0.29,2020-05-25 14:12:53,2003,0
7521,48,F,Guatemala,2022-04-27 22:17:53,31,2,62.5,1,0,1832,0.142,0.064,0.932,2024-01-22 22:17:53,665,1
7522,48,F,Chile,2020-10-16 21:40:59,32,6,77.47,0,0,866,0.403,0.066,0.527,2025-05-26 21:40:59,175,0
7523,34,F,Colombia,2022-10-15 23:28:40,51,6,60.58,0,0,3976,0.32,0.121,0.145,2026-12-27 23:28:40,0,0
7524,41,M,Guatemala,2020-07-12 00:58:46,34,2,40.94,0,0,818,0.159,0.319,0.433,2021-11-08 00:58:46,1471,1
7525,69,F,México,2023-09-17 05:26:07,112,8,83.49,0,0,3904,0.627,0.035,0.343,2026-02-04 05:26:07,0,0
7526,40,F,Perú,2020-07-22 02:34:27,18,5,37.11,1,0,4329,0.125,0.521,0.413,2020-10-19 02:34:27,1856,0
7527,35,M,Perú,2022-12-17 07:57:50,1,6,51.89,0,0,4330,0.373,0.299,0.567,2025-07-26 07:57:50,115,0
7528,67,M,Chile,2022-03-07 22:41:33,15,5,59.86,0,0,4571,0.597,0.041,0.209,2026-11-01 22:41:33,0,0
7529,31,M,Perú,2021-11-16 18:55:39,54,5,22.82,0,0,2020,0.091,0.183,0.242,2023-01-03 18:55:39,1050,1
7530,67,M,Chile,2023-02-26 00:01:01,4,8,89.05,1,0,3415,0.393,0.285,0.428,2023-03-28 00:01:01,966,0
7531,32,F,Guatemala,2019-11-25 13:29:14,39,3,57.38,0,0,3510,0.168,0.096,0.646,2021-09-28 13:29:14,1512,0
7532,32,M,México,2021-09-04 08:07:57,23,5,67.3,0,0,1856,0.279,0.164,0.579,2026-07-28 08:07:57,0,0
7533,23,M,Guatemala,2021-08-18 02:12:23,69,4,41.1,1,1,1515,0.172,0.224,0.08,2025-01-05 02:12:23,317,0
7534,44,F,Guatemala,2020-09-09 08:10:32,39,8,51.96,0,0,486,0.045,0.143,0.311,2023-05-24 08:10:32,909,0
7535,32,M,Guatemala,2023-12-24 20:50:37,32,4,54.95,0,1,4324,0.571,0.506,0.345,2025-03-26 20:50:37,236,0
7536,67,M,Colombia,2023-03-22 16:01:41,65,6,49.95,1,0,486,0.202,0.354,0.148,2026-06-16 16:01:41,0,0
7537,53,F,Chile,2019-04-24 13:43:38,71,7,64.38,0,0,2701,0.3,0.261,0.08,2021-07-20 13:43:38,1582,0
7538,25,F,Perú,2023-07-24 08:15:15,14,4,48.4,0,0,1381,0.253,0.395,0.478,2027-02-02 08:15:15,0,0
7539,32,F,Colombia,2020-02-04 05:38:53,78,6,26.48,1,0,866,0.101,0.141,0.492,2021-06-06 05:38:53,1626,0
7540,20,F,Perú,2022-08-04 09:32:17,1,4,34.56,0,0,394,0.431,0.035,0.328,2023-12-16 09:32:17,703,0
7541,64,F,Colombia,2020-01-03 17:00:31,43,5,26.24,1,0,977,0.235,0.218,0.39,2021-06-26 17:00:31,1606,1
7542,30,F,Perú,2022-10-11 09:09:22,12,5,52.77,2,0,4543,0.28,0.039,0.233,2026-05-09 09:09:22,0,0
7543,58,F,México,2019-11-23 15:27:48,20,5,103.65,0,0,2160,0.569,0.041,0.328,2023-02-21 15:27:48,1001,1
7544,51,M,México,2022-06-07 15:43:58,54,11,52.05,0,0,4936,0.33,0.13,0.203,2024-08-17 15:43:58,458,1
7545,41,M,Perú,2021-02-10 00:00:47,30,3,21.16,0,0,422,0.067,0.011,0.367,2024-08-04 00:00:47,471,0
7546,57,F,México,2021-01-15 15:30:49,18,6,44.97,0,0,4559,0.279,0.202,0.468,2025-01-27 15:30:49,295,0
7547,49,M,Colombia,2022-01-18 08:24:19,5,8,54.64,0,0,567,0.328,0.061,0.71,2024-08-11 08:24:19,464,0
7548,49,F,México,2019-06-24 12:36:10,84,6,84.46,0,0,4305,0.448,0.063,0.315,2024-04-14 12:36:10,583,0
7549,47,M,Colombia,2022-06-23 22:27:12,12,9,88.62,0,0,3522,0.474,0.317,0.689,2023-02-14 22:27:12,1007,0
7550,69,F,Perú,2021-08-17 12:30:20,3,6,56.39,2,0,4462,0.351,0.235,0.785,2021-11-14 12:30:20,1465,1
7551,66,M,Guatemala,2023-11-19 14:07:58,24,7,85.49,0,0,4665,0.479,0.516,0.141,2027-09-03 14:07:58,0,0
7552,30,F,Perú,2023-06-29 00:47:45,15,4,20.01,0,1,3367,0.245,0.238,0.203,2024-03-29 00:47:45,599,0
7553,18,M,Guatemala,2022-09-15 06:05:26,26,3,46.33,1,0,3359,0.337,0.058,0.408,2025-12-10 06:05:26,0,0
7554,51,F,México,2021-12-05 09:58:01,7,8,85.87,0,1,4934,0.215,0.063,0.053,2023-04-11 09:58:01,952,0
7555,32,M,Guatemala,2022-02-13 07:29:28,14,5,35.19,0,0,930,0.171,0.102,0.115,2024-03-22 07:29:28,606,0
7556,61,M,Chile,2019-01-13 20:17:19,107,5,10.51,0,1,4199,0.192,0.082,0.18,2021-09-22 20:17:19,1518,0
7557,31,F,Guatemala,2020-07-03 11:42:08,82,2,31.18,0,0,3789,0.59,0.119,0.261,2025-02-21 11:42:08,270,0
7558,46,M,Colombia,2019-12-17 20:07:23,59,8,67.46,1,1,2176,0.325,0.213,0.419,2021-01-11 20:07:23,1772,0
7559,51,M,México,2023-02-27 23:20:16,45,1,31.2,1,0,3237,0.245,0.099,0.769,2027-09-01 23:20:16,0,0
7560,35,M,Guatemala,2019-10-28 20:28:52,5,6,17.18,1,0,104,0.33,0.316,0.077,2024-07-04 20:28:52,502,0
7561,24,M,Chile,2021-10-01 15:32:16,18,2,16.77,1,1,3947,0.283,0.136,0.637,2024-09-06 15:32:16,438,0
7562,46,M,Guatemala,2019-01-17 21:13:19,39,5,66.35,0,0,390,0.216,0.388,0.661,2023-07-28 21:13:19,843,0
7563,48,F,Guatemala,2022-06-12 04:54:47,9,2,107.15,0,0,1517,0.056,0.336,0.235,2027-01-04 04:54:47,0,0
7564,42,F,México,2019-03-18 10:31:56,1,8,47.89,1,0,759,0.209,0.324,0.308,2023-05-20 10:31:56,913,1
